0,0
0,0
78,1
0,0
15,0
959,0
0,0
0,0
0,0
45,0
0,0
3,0
0,0
0,1
3,0
10,0
38,0
4,0
0,0
0,1
1,0
0,0
34,1
0,0
32,0
12,0
12,1
0,0
0,0
12,0
0,0
8,0
6,0
0,0
82,1
12,0
0,0
0,0
0,0
214,0
0,0
0,0
0,0
8,0
0,0
47,0
0,0
0,1
9,0
0,0
2,0
4,0
0,0
0,0
0,0
23,0
0,0
0,0
67,0
0,0
36,0
0,0
38,0
0,0
49,0
3,0
3,0
0,0
16,0
0,0
0,0
8,0
0,0
45,1
4,0
0,0
14,0
11,0
0,0
0,0
0,1
19,0
54,0
0,0
0,0
0,0
0,0
0,1
48,0
8,1
5,1
0,0
0,0
0,0
0,0
0,0
9,0
20,0
18,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
55,0
5,0
5,0
72,0
1,0
0,0
82,0
0,0
0,1
0,0
0,0
0,0
7,0
0,0
105,0
0,0
83,0
2,0
4,0
12,0
27,1
24,1
0,0
21,0
191,1
4,0
0,0
12,0
22,0
0,0
8,0
0,0
40,0
20,1
1,0
16,1
4,0
0,0
1,0
0,0
0,0
0,0
13,0
0,0
0,0
0,0
0,0
28,0
0,0
17,0
0,0
225,0
42,1
0,0
6,0
104,0
0,1
34,0
4,0
52,1
0,0
7,0
0,0
0,0
0,1
30,0
0,0
69,0
0,0
12,0
0,0
29,0
6,0
0,0
0,0
63,0
30,0
0,0
0,0
26,0
0,0
0,0
0,0
71,0
0,0
53,0
0,0
2,0
47,1
28,0
0,0
4,1
24,0
0,0
0,1
62,0
0,0
0,0
0,0
0,0
0,0
64,0
137,0
134,0
16,0
54,0
0,0
54,1
2,0
147,0
47,0
0,0
0,0
36,1
1,0
0,0
0,1
0,0
0,0
2,0
23,0
0,0
8,0
0,0
0,0
14,0
29,0
48,0
0,0
0,0
0,0
36,0
0,0
0,0
20,0
0,0
0,0
0,0
7,0
0,0
0,0
0,0
51,0
2,0
30,0
0,0
0,0
2,0
6,0
0,0
49,0
0,0
8,0
0,0
17,0
2,0
21,0
65,0
14,1
122,0
0,0
0,0
4,0
0,0
6,0
48,0
10,0
0,0
0,0
0,0
224,1
0,0
0,0
0,0
0,0
0,0
0,0
3,0
5,1
40,0
0,1
0,0
0,0
14,0
11,0
0,0
12,0
0,0
0,0
38,0
14,0
33,0
0,0
0,0
0,1
0,0
26,1
0,0
0,0
0,0
97,0
0,0
7,0
6,0
0,0
196,1
0,0
13,0
8,0
6,0
0,0
0,0
374,1
0,0
0,1
14,0
0,0
6,0
26,0
0,0
42,1
42,0
0,0
65,0
429,0
0,0
0,0
219,1
8,0
0,0
0,0
0,0
77,1
0,0
0,0
310,0
109,0
5,0
0,0
0,1
14,0
0,0
19,0
20,0
66,0
4,0
11,0
17,1
0,0
0,0
0,0
0,0
0,0
10,0
1,0
18,0
1,0
0,0
1,0
0,0
4,0
0,0
0,0
3,0
65,0
17,0
0,0
0,0
0,0
0,0
3,0
0,0
25,0
14,0
10,0
0,0
0,0
0,0
14,0
4,0
0,0
0,0
0,0
0,0
37,0
0,0
10,0
0,0
1,0
371,0
0,0
0,1
4,0
10,1
0,0
7,0
9,0
53,0
14,0
1,0
59,0
6,0
0,0
236,0
18,0
0,0
15,1
16,1
13,0
6,0
0,0
3,0
0,0
0,0
38,0
0,1
13,0
158,0
0,0
38,0
0,0
0,0
0,0
18,0
71,0
0,0
0,0
546,1
44,0
132,0
43,0
3,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
23,0
0,0
107,0
0,0
0,1
0,0
0,0
0,0
2,0
46,0
0,0
0,0
0,0
13,0
0,0
0,0
0,0
0,1
0,0
0,1
1,0
0,0
0,0
14,0
0,0
0,0
2,0
0,0
0,0
16,0
0,0
36,0
0,0
6,0
0,1
0,0
0,0
33,0
0,0
81,0
279,0
30,0
0,0
0,0
11,1
22,0
0,0
0,0
109,0
0,0
0,0
40,0
0,0
75,0
6,0
24,0
76,0
56,0
49,0
0,0
0,0
15,0
3,1
0,0
15,0
15,1
13,0
0,0
0,0
0,0
20,0
0,0
43,0
0,0
17,0
0,0
5,0
0,0
4,0
18,0
15,0
0,0
3,0
0,0
0,0
23,0
6,1
0,0
0,0
9,0
0,0
0,0
3,0
0,0
0,0
2,0
6,0
2,0
101,0
90,0
0,0
13,0
10,0
0,0
0,0
0,0
0,0
3,1
12,0
0,0
0,0
0,0
0,0
9,0
58,0
199,0
39,0
0,0
4,0
16,0
0,0
0,0
31,0
0,0
0,0
117,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
23,0
0,0
0,0
49,0
4,0
156,1
17,0
0,0
0,1
24,0
125,0
26,0
63,0
19,0
1,1
3,0
0,0
56,0
0,0
0,0
89,1
0,0
27,0
9,0
0,0
1,0
2,0
0,0
0,0
0,0
0,1
18,0
90,0
0,0
0,0
0,0
10,0
0,0
0,0
0,0
0,0
0,0
15,0
0,0
215,0
0,0
6,0
0,0
8,0
7,0
25,0
2,0
0,0
0,0
0,0
0,0
0,0
0,0
69,0
0,0
4,1
0,0
0,0
0,0
24,1
0,0
0,0
0,0
0,0
0,0
572,0
0,0
0,0
12,0
0,0
0,0
3,0
7,0
0,1
0,0
9,0
8,0
0,0
0,0
6,0
4,0
1,0
0,0
2,0
50,0
5,1
0,0
0,0
44,1
13,0
6,0
0,0
9,0
0,1
0,0
15,0
0,0
0,0
0,0
0,0
0,0
0,0
11,0
3,0
15,0
3,0
0,0
24,0
0,0
0,0
97,0
153,0
0,0
0,0
0,0
0,0
4,0
0,0
41,0
0,0
0,0
3,0
1,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
14,0
3,1
78,1
0,0
3,0
103,0
109,0
0,0
61,0
86,0
28,0
0,0
7,0
2,0
117,1
0,0
20,0
8,0
0,0
0,0
4,0
42,0
0,0
0,0
0,0
0,0
6,1
0,0
0,0
0,0
0,0
2,0
0,0
0,0
93,1
0,0
44,0
0,0
4,0
0,0
29,0
0,0
10,0
33,0
353,0
0,0
0,0
0,0
0,0
0,0
0,0
4,1
0,0
18,0
0,0
0,0
0,0
81,0
6,0
228,1
0,0
37,0
9,0
13,0
221,0
15,0
0,0
0,0
0,0
0,0
0,0
12,1
0,0
24,0
0,0
0,0
0,0
16,0
0,0
0,0
1,0
0,0
13,1
2,0
166,0
0,1
1,0
19,0
23,1
0,0
22,1
0,0
0,0
0,0
5,0
0,0
1,0
0,0
4,0
344,0
0,0
0,0
112,0
8,0
0,0
6,1
15,0
4,0
284,0
0,0
0,0
20,0
0,0
2,0
0,0
0,0
6,0
0,0
8,0
0,0
0,0
0,0
0,0
45,0
0,0
7,0
15,1
4,0
0,0
0,0
22,0
0,0
0,0
0,0
0,0
0,0
14,1
0,0
0,0
16,0
0,0
0,0
15,0
0,0
7,0
5,0
0,0
11,0
0,0
12,0
21,0
28,0
0,0
0,0
0,0
0,0
0,1
2,1
23,0
9,0
0,0
0,0
0,0
0,0
0,0
0,0
14,0
0,0
0,0
2,1
0,0
0,0
2,0
5,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
57,1
0,0
0,0
0,0
0,1
4,1
0,0
159,0
155,0
0,0
56,0
228,0
2,0
0,0
0,0
0,0
208,0
0,0
41,0
0,0
53,0
124,0
0,0
0,0
0,0
0,0
11,0
6,0
0,1
119,0
80,0
0,0
0,0
157,1
369,1
0,0
5,0
0,0
0,0
32,1
0,0
0,0
0,0
7,0
39,0
0,0
20,0
22,1
14,0
0,0
24,0
0,0
0,0
0,1
0,0
0,0
38,0
19,0
103,0
0,0
9,0
23,0
600,0
0,0
0,0
6,0
17,0
61,0
0,0
21,1
5,0
0,0
18,0
36,0
0,0
0,0
18,0
0,0
1,0
3,0
0,0
0,0
0,0
12,0
4,0
92,0
0,0
8,0
0,0
0,0
0,0
73,0
0,1
0,0
454,1
0,0
0,0
0,0
6,0
67,0
0,0
0,0
0,0
2,0
17,1
0,0
0,0
0,0
90,0
104,0
83,0
0,0
0,0
0,0
48,0
0,0
0,0
2,1
0,0
0,0
24,0
0,1
43,0
0,0
127,1
146,0
4,0
0,0
0,0
0,0
0,0
0,0
0,1
9,0
0,1
0,0
0,0
3,0
26,0
39,0
0,0
13,0
0,0
26,0
0,0
0,1
0,0
6,0
3,0
0,0
0,0
12,0
0,0
29,0
0,0
58,0
0,0
0,0
0,0
0,0
7,0
0,0
0,1
5,0
0,0
0,0
0,0
0,0
0,0
99,0
4,0
58,0
0,1
70,0
2,0
0,0
0,0
0,1
0,0
0,0
2,1
0,0
0,0
0,0
0,0
35,1
20,0
4,0
3,0
0,0
37,0
0,0
8,0
0,0
0,0
0,0
5,1
7,0
0,0
5,0
24,0
0,0
0,0
14,0
0,0
0,0
0,0
51,0
15,0
0,0
0,0
0,0
33,0
0,0
23,0
26,0
0,0
61,1
15,0
0,0
0,1
1,0
0,0
0,0
8,0
0,0
0,0
0,1
0,0
20,0
0,0
20,0
0,0
6,0
0,0
12,0
36,0
60,1
13,0
12,0
0,0
0,0
0,0
0,0
0,0
33,0
60,0
1349,0
10,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
18,0
0,0
0,0
0,0
34,0
0,0
2,0
5,0
21,0
11,0
73,0
1,0
4,0
0,0
62,1
0,0
0,0
0,0
0,0
37,0
0,0
5,0
39,0
47,0
4,0
4,0
13,0
0,0
7,0
0,0
7,0
0,0
0,0
0,0
0,1
0,0
0,0
29,0
30,1
0,0
9,0
0,0
0,0
0,0
0,0
91,0
0,0
155,0
0,1
0,1
0,0
0,0
0,0
0,0
0,0
74,0
0,0
8,1
0,0
10,0
153,1
0,0
0,0
0,0
0,1
0,1
0,0
280,0
0,0
0,0
13,0
0,0
0,0
0,0
55,1
119,0
14,0
0,0
0,0
0,0
36,0
84,0
19,0
6,0
20,0
0,0
0,0
0,0
0,1
0,0
0,0
52,0
0,0
144,0
19,0
44,0
98,0
1,0
0,0
0,0
3,1
85,0
9,0
0,0
72,0
0,0
0,0
56,0
3,0
12,0
0,0
2,0
0,0
0,0
22,0
12,1
23,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
13,0
0,0
0,0
0,0
0,0
13,1
8,0
0,0
4,0
0,0
48,0
0,0
0,0
147,1
150,0
87,0
15,0
0,0
0,0
36,0
0,0
0,0
32,0
2,0
4,0
5,1
11,0
50,0
0,0
0,0
113,0
0,0
0,0
7,1
141,0
0,0
0,0
5,0
0,1
0,0
0,0
0,0
25,0
28,0
0,0
0,0
40,0
0,0
6,0
0,0
0,0
20,0
0,0
24,0
0,0
0,0
0,1
70,1
0,0
0,0
7,0
11,0
41,1
0,0
12,0
0,0
0,0
5,0
0,0
0,0
34,0
63,0
59,0
0,0
5,0
18,0
0,0
6,0
0,0
1250,0
32,0
0,0
102,0
0,0
0,0
8,0
0,0
0,0
129,1
0,0
4,0
0,0
0,0
15,0
0,0
32,0
0,0
0,0
0,0
17,0
0,0
0,0
0,0
0,0
388,0
0,0
30,1
39,0
7,1
0,0
0,1
22,0
142,1
0,0
0,0
0,0
0,0
0,0
189,0
2,0
5,0
0,0
0,0
0,0
1,1
4,1
0,1
0,0
0,0
20,0
14,1
0,0
0,0
18,0
10,0
0,0
74,1
0,0
0,0
45,0
0,0
136,0
0,0
3,0
0,0
0,0
0,0
0,0
0,0
7,0
231,0
12,0
20,0
5,0
4,0
0,0
0,0
8,0
0,0
0,0
0,0
0,0
0,0
14,0
0,0
0,1
0,0
0,0
0,0
0,0
6,1
6,0
0,0
0,0
0,0
3,0
8,1
0,0
0,0
40,0
0,0
0,0
7,0
0,0
0,0
0,0
11,0
0,0
4,0
107,0
0,0
9,1
79,0
0,0
0,0
0,0
15,0
9,0
0,1
0,0
0,0
0,0
0,0
45,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
140,0
3,0
0,0
0,0
29,0
0,0
18,1
0,0
0,0
0,0
12,0
0,0
0,0
0,0
40,0
0,1
16,1
0,0
93,0
6,0
0,0
0,0
193,0
67,0
81,0
38,1
0,0
7,1
0,0
0,0
2,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
273,0
0,0
0,0
0,0
28,1
6,0
66,0
4,0
0,0
47,0
0,0
14,0
1379,0
0,1
15,0
108,1
0,0
0,0
4,0
0,0
0,0
114,0
0,0
53,0
0,0
0,0
5,0
56,0
0,0
0,0
23,0
12,0
49,0
6,0
72,0
111,0
0,0
14,0
0,0
0,0
0,0
10,0
0,0
0,0
5,0
57,0
0,0
0,0
61,1
0,0
0,0
0,0
43,1
4,0
0,0
0,0
0,0
23,0
72,0
0,0
0,0
0,0
0,0
7,0
79,0
0,0
12,1
286,0
0,0
5,0
156,0
0,0
0,0
7,0
0,1
49,0
117,0
0,0
16,1
0,0
0,0
0,0
56,0
0,0
275,0
13,0
7,0
19,0
0,0
144,1
0,0
10,0
0,0
3,0
162,1
0,0
0,0
50,0
0,0
14,0
444,0
0,0
0,0
0,0
0,0
2,0
0,1
1,0
0,0
0,0
687,0
0,0
0,0
0,0
19,0
0,0
2,0
0,0
0,0
36,0
0,0
0,0
111,1
15,0
10,0
0,0
1,0
15,0
0,0
0,0
0,0
0,0
0,0
25,0
8,0
0,0
8,1
37,0
0,0
0,0
2,0
19,0
27,0
98,0
0,1
0,0
201,0
91,0
0,0
0,0
150,0
0,0
0,0
5,0
0,0
0,0
0,0
13,0
0,0
0,0
60,1
0,0
5,0
16,1
16,1
6,0
0,0
50,0
0,0
46,0
57,0
0,0
0,0
0,0
0,0
2,0
183,1
0,0
0,0
5,1
0,0
0,0
0,0
2,0
0,0
34,0
0,0
0,0
25,0
0,0
11,0
0,0
0,0
0,0
9,0
0,0
22,0
8,0
4,0
0,0
73,0
0,0
100,0
0,0
9,0
40,0
0,0
5,0
7,1
16,0
0,0
23,0
0,1
0,0
0,0
39,1
7,0
0,0
6,0
0,0
0,0
2,0
0,0
0,0
0,0
0,0
231,0
8,0
0,0
2,0
3,0
0,1
0,0
0,0
310,0
0,0
0,0
0,0
40,0
114,0
0,1
0,0
0,0
0,0
19,0
3,0
0,0
91,0
12,0
0,0
21,0
0,0
2,0
0,0
30,0
0,0
0,0
0,0
0,0
150,0
0,0
0,0
0,0
0,0
0,0
2,0
15,0
0,0
0,0
0,0
17,0
1,0
0,1
0,0
11,0
0,0
18,0
48,0
0,0
0,0
0,0
9,0
38,0
0,0
11,0
11,0
0,0
0,0
15,0
0,0
0,0
0,1
0,0
0,0
0,0
42,1
73,0
5,0
0,0
45,0
42,0
0,1
27,0
34,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,0
0,0
15,0
0,0
6,1
0,0
11,1
0,0
6,0
0,0
0,0
2,1
8,0
0,0
0,0
84,0
164,0
12,0
82,0
1,0
0,1
0,0
84,0
0,0
13,0
0,0
20,0
52,0
3,0
0,0
0,0
159,0
71,0
43,0
0,0
0,0
0,0
0,0
0,0
4,0
21,0
12,1
1,1
0,1
0,0
29,0
47,0
0,0
51,0
0,0
0,0
83,0
26,1
9,1
0,0
102,0
0,0
7,0
1,0
13,0
11,0
0,0
71,0
819,0
0,1
492,0
0,0
0,0
0,0
0,0
6,0
0,0
33,0
165,0
171,0
0,0
0,0
0,1
53,0
0,1
0,0
0,0
139,0
0,0
0,0
39,1
0,0
3,0
18,0
21,1
26,0
3,0
235,0
0,0
0,0
0,0
48,0
4,0
8,0
7,0
3,0
23,0
44,0
610,0
16,0
100,0
4,0
0,0
0,0
39,0
0,0
2,0
0,0
0,0
0,0
0,0
157,0
23,0
33,0
36,0
0,0
4,0
0,0
4,0
0,0
0,0
13,0
73,0
0,0
1,1
23,0
0,0
0,0
7,0
0,0
73,0
2,0
0,0
0,0
45,0
0,0
0,1
0,0
11,0
0,1
0,0
10,0
0,0
0,0
0,0
98,0
1,0
0,0
20,1
7,1
0,0
1,0
48,0
0,0
2,0
0,0
0,0
0,0
0,0
0,0
0,0
14,0
0,0
46,0
0,0
0,0
0,0
0,0
0,0
2,0
0,0
0,0
13,0
18,1
0,0
4,0
5,0
0,1
91,0
36,0
18,1
0,0
32,0
0,0
26,0
0,0
0,0
17,0
0,1
2,0
78,0
0,0
0,0
18,0
0,0
0,0
11,0
0,0
0,0
0,0
0,0
4,0
0,0
0,0
16,0
0,0
0,0
5,0
0,0
4,1
1,0
6,0
70,0
26,0
0,0
0,0
0,0
5,1
0,0
0,0
6,0
0,0
0,1
47,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5,0
0,0
0,0
43,0
31,1
25,0
4,0
13,0
0,0
0,0
0,0
34,0
54,0
16,0
0,0
10,0
1,0
0,0
0,0
0,0
24,0
0,0
0,1
0,0
64,0
12,0
0,0
7,0
6,0
0,0
38,0
44,1
0,0
0,0
0,0
0,0
4,0
0,0
0,0
0,0
0,1
12,1
0,0
8,0
0,0
0,0
0,1
0,0
0,0
5,0
0,0
49,0
0,0
0,0
0,0
0,0
28,0
0,0
0,0
0,0
6,0
26,0
0,0
9,0
23,0
27,0
0,0
0,0
6,0
18,0
0,0
0,0
0,0
0,0
21,0
0,0
0,0
12,1
20,0
0,0
0,0
59,0
8,0
0,0
19,0
3,1
7,0
0,0
0,0
10,0
3,1
2,0
0,0
57,1
21,0
0,0
89,1
0,0
56,0
0,0
0,0
0,0
3,1
33,1
33,0
0,0
0,0
0,0
63,0
9,0
176,0
0,0
30,0
24,0
12,0
4,0
10,1
240,0
0,0
0,0
0,0
0,0
5,0
34,0
0,0
0,0
67,0
12,0
87,1
87,0
0,0
0,0
0,0
14,0
47,0
0,0
0,0
0,0
0,1
0,0
100,1
8,0
0,0
0,0
0,0
0,0
0,0
0,1
21,0
33,0
0,1
21,0
0,1
44,1
14,0
80,0
137,0
4,0
0,0
0,0
22,0
0,0
0,0
0,0
24,0
0,0
25,0
6,1
0,0
0,0
8,0
0,0
1270,1
0,0
11,0
28,0
0,0
0,0
0,0
0,0
83,0
1,0
24,0
0,0
20,0
1,0
14,0
1,0
0,0
0,0
151,0
91,0
0,0
13,0
35,0
97,0
6,0
0,0
0,1
0,0
0,1
44,0
24,0
0,0
0,0
4,0
0,0
2,1
0,0
2,0
0,0
0,0
0,0
365,0
0,0
0,0
55,0
57,0
0,0
4,0
7,0
19,0
0,0
0,1
0,0
0,0
6,1
1,0
0,0
0,0
40,0
0,0
12,0
0,0
0,0
6,0
1,0
32,1
7,0
0,0
51,0
13,0
0,0
0,0
4,0
22,0
0,0
0,0
9,0
43,0
1,0
0,0
31,1
0,0
92,0
1,0
0,0
34,0
0,0
0,0
0,0
115,0
0,0
0,0
0,0
42,0
2,0
0,0
0,0
0,0
30,0
0,0
0,0
0,0
0,0
37,1
0,0
0,0
0,0
0,0
0,0
22,0
0,0
0,0
0,0
48,0
0,0
4,0
6,1
0,0
0,0
17,1
0,0
0,0
0,0
3,0
6,1
0,0
36,0
0,0
2,0
0,0
0,1
0,0
0,0
0,0
0,0
11,0
30,0
0,0
0,0
0,0
0,0
5,1
0,0
29,0
0,0
0,0
4,0
13,0
0,0
0,0
234,0
3,0
3,0
0,0
10,1
5,0
0,0
0,0
0,0
0,0
30,0
30,0
5,0
0,0
26,0
6,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1402,0
0,0
86,0
27,0
2,0
19,0
64,0
0,0
3,0
0,0
0,1
9,0
0,0
10,0
0,0
0,0
4,0
54,0
96,0
0,0
7,0
0,0
0,0
0,0
12,0
45,0
0,0
0,1
22,0
0,0
0,0
60,0
0,0
0,0
8,1
3,0
0,0
9,0
0,0
0,0
0,0
0,0
12,0
5,0
0,0
0,0
8,0
39,0
0,0
77,0
11,0
4,0
